c_0g3SxGsqQ	done	src/content/sources/2026-01-04-deprogram-ted-rall-on-cia-psychologists-torture-mamdani.md	2026-07-12T01:31:15Z
tN4O6xu4SQk	done	src/content/sources/2017-05-25-tulwave-unknown-unknown-re-upload-channel.md	2026-07-12T01:31:41Z
0r560eBIwWE	done	src/content/sources/2025-06-01-stephen-gardner-title-doesn-t-name-john-confirm-presence.md	2026-07-12T01:31:50Z
Pcfwx50zl40	done	src/content/sources/2026-01-22-insider-authorized-account-title-doesn-t-name-john-confirm-subject.md	2026-07-12T01:32:07Z
9HnVrPVVHAE	done	src/content/sources/2026-05-11-covert-operations-insight-channel-re-cuts-heavily-corpus-has-5-of-its-e.md	2026-07-12T01:32:26Z
RPRxuwCA46k	done	src/content/sources/2026-05-08-covert-operations-insight-covert-operations-insight.md	2026-07-12T01:32:41Z
bPtOc_AqogU	done	src/content/sources/2026-05-23-covert-operations-insight-dark-secrets-behind-the-torture-program.md	2026-07-12T01:32:54Z
BQ93Fy1jfbA	done	src/content/sources/2026-06-02-covert-strategies-revealed-corpus-has-osxgmj89fwq-from-this-show.md	2026-07-12T01:33:36Z
B70zQHKcSxE	done	src/content/sources/2025-04-16-the-dr-phil-podcast-likely-ingested-ev1ozulvly8.md	2026-07-12T01:33:48Z
HGqUuOqzvM4	done	src/content/sources/2025-05-01-the-dr-phil-podcast-likely-ingested-ayk16wj1wsu.md	2026-07-12T01:34:05Z
1K5-zKDaDV8	done	src/content/sources/2025-04-27-the-dr-phil-podcast-short-clip-of-the-full-dr-phil-ep.md	2026-07-12T01:34:14Z
n-6kQ-PmRgM	done	src/content/sources/2025-09-08-john-brown-full-2007-abc-interview-historic-his-seminal-abc-waterboarding-interv.md	2026-07-12T01:34:25Z
rtd4SW38irE	done	src/content/sources/2025-11-06-elizabeth-lane-tv-co-branded-personal-channel-confirm-real-inte.md	2026-07-12T01:34:49Z
adp-UPxtBMs	done	src/content/sources/2024-05-25-leonardo-salvaggio-personal-channel-saudi-9-11-probe.md	2026-07-12T01:35:21Z
grlBxKDqYrQ	done	src/content/sources/2026-01-15-opperman-report-reluctant-spy-era-radio-probe.md	2026-07-12T01:35:31Z
U8tUetLWC54	done	src/content/sources/2015-01-09-terrorpedia-video-center-aggregator-channel-likely-re-upload.md	2026-07-12T01:35:40Z
CxG3Nosbl1s	done	src/content/sources/2026-01-22-the-honest-talk-credits-steven-bartlett-likely-mislabeled-re.md	2026-07-12T01:35:46Z
CAmAja1Rly0	done	src/content/sources/2026-06-01-giorgos-omirou-clickbait-title-personal-channel-probe.md	2026-07-12T01:35:52Z
yL8rVbWniW4	done	src/content/sources/2017-03-07-flyingovertr0ut-re-upload-pt-1.md	2026-07-12T01:36:04Z
s5qHlmDHnDE	done	src/content/sources/2025-08-28-yusefs-report-clip-scott-horton-x-kiriakou-destroy-dershowi.md	2026-07-12T01:36:14Z
Qpd5EXPydaA	done	src/content/sources/2026-04-23-golden-gems-clip-channel.md	2026-07-12T01:36:22Z
oTEqohDrY7M	done	src/content/sources/2026-01-02-veil-veil-veil-3-re-upload-clip-channel.md	2026-07-12T01:36:42Z
tzTHekWvcic	done	src/content/sources/2023-03-28-art-and-documentary-art-and-documentary.md	2026-07-12T01:36:50Z
bqWcgBb6GDM	done	src/content/sources/2020-02-25-cafe-weltschmerz-dutch-dutch-language-framing-confirm-john-speaks-no.md	2026-07-12T01:37:02Z
fi_wjzmlEWs	done	src/content/sources/2018-08-07-unity4j-full-interview-probably-solo-confirm.md	2026-07-12T01:37:12Z
Y_C92BT8Fzk	done	src/content/sources/2019-04-07-unity4j-vigil-confirm-not-panel.md	2026-07-12T01:37:26Z
R2FzEJrsqRQ	done	src/content/sources/2019-02-18-unity4j-vigil-17-confirm-not-panel.md	2026-07-12T01:37:34Z
lN8djjLHK4k	done	src/content/sources/2018-06-08-suzi-3d-unity4j-full-interview.md	2026-07-12T01:37:46Z
mkdGNyIicEU	done	src/content/sources/2018-06-04-suzi-3d-unity4j-vigil.md	2026-07-12T01:37:58Z
I6dljiI06es	done	src/content/sources/2017-08-21-internet-party-internet-party.md	2026-07-12T01:38:22Z
dAlNZvr4ims	done	src/content/sources/2017-08-20-internet-party-internet-party.md	2026-07-12T01:38:44Z
_j2hACrlzVA	done	src/content/sources/2026-04-09-finding-truth-with-harjeet-finding-truth-with-harjeet.md	2026-07-12T01:40:41Z
ZyCLngdLCYo	done	src/content/sources/2022-04-11-katie-halper-katie-halper.md	2026-07-12T01:41:14Z
aZxNTiekLGU	done	src/content/sources/2025-11-16-consortium-news-consortium-news.md	2026-07-12T01:41:34Z
TqRitpA92Ws	done	src/content/sources/2022-09-20-the-roundtable-gonzalo-l-the-roundtable-21-suzie-dawson-john-kiriakou.md	2026-07-12T01:41:50Z
IYF3-fJ8QEY	done	src/content/sources/2022-09-20-the-dive-in-with-rattan-the-dive-in-with-rattan.md	2026-07-12T01:42:11Z
9mIoBeXrB_0	done	src/content/sources/2020-05-20-action-4-assange-action-4-assange.md	2026-07-12T01:42:19Z
GygbALerANE	done	src/content/sources/2019-03-04-a-good-place-with-ella-a-a-good-place-with-ella-a.md	2026-07-12T01:42:32Z
nrGSOXvNrdw	done	src/content/sources/2022-12-27-the-roundtable-gonzalo-l-the-roundtable-gonzalo-l.md	2026-07-12T01:42:39Z
VEeFY6ACD5Y	done	src/content/sources/2018-01-30-ian-discussions-ian-s-discussions-with-john-kiriakou.md	2026-07-12T01:42:49Z
tUxyyvi_ORE	done	src/content/sources/2026-07-08-covert-strategies-revealed-covert-strategies-revealed.md	2026-07-12T01:43:00Z
XYd28m0_Zfo	done	src/content/sources/2021-11-05-live-on-the-fly-with-randy-live-on-the-fly-with-randy.md	2026-07-12T01:43:12Z
MhIgw7ac80I	done	src/content/sources/2026-05-26-covert-strategies-revealed-covert-strategies-revealed.md	2026-07-12T01:43:18Z
YixkmCXIDpU	done	src/content/sources/2025-11-19-dmz-america-podcast-dmz-america-podcast.md	2026-07-12T01:43:28Z
qwEqr257Xgc	done	src/content/sources/2026-03-21-echo-zip-john-kiriakou-s-entire-life-in-67-minutes.md	2026-07-12T01:43:37Z
2xUklyNdFdA	done	src/content/sources/2017-02-13-around-the-empire-around-the-empire.md	2026-07-12T01:43:50Z
il_KYmRx24Q	done	src/content/sources/2026-05-09-the-never-broken-podcast-the-never-broken-podcast.md	2026-07-12T01:43:58Z
WWsbNCBI434	done	src/content/sources/2023-02-18-savage-joy-marie-mann-savage-joy-and-john-kiriakou.md	2026-07-12T01:44:19Z
p8QQGwrN5Ag	done	src/content/sources/2020-04-20-freedom-hub-working-group-freedom-hub-working-group.md	2026-07-12T01:44:31Z
nso3y9TFr9s	done	src/content/sources/2021-03-27-revolutionary-change-revolutionary-change.md	2026-07-12T01:44:39Z
S9gGJeXpPBo	done	src/content/sources/2026-06-17-adoteq-john-kiriakou-cia-secrets-soft-power-and-the.md	2026-07-12T01:44:49Z
tZ433hZpjOA	done	src/content/sources/2024-04-12-american-exception-the-oily-war-of-drugs-john-kiriakou-dcc29.md	2026-07-12T01:44:58Z
b7OPeJrTqPA	done	src/content/sources/2025-03-15-jack-hopkins-jack-hopkins.md	2026-07-12T01:45:09Z
QRvbkLfSFgw	done	src/content/sources/2018-07-19-unity4j-unity4j.md	2026-07-12T01:45:24Z
ulc3YGqjKvk	done	src/content/sources/2026-02-27-one-america-news-network-one-america-news-network.md	2026-07-12T01:45:33Z
tE62XpsFX00	done	src/content/sources/2019-04-25-david-hartful-john-kiriakou-speaks-at-venezuelan-embassy-04.md	2026-07-12T01:45:47Z
NOqRvWc5_AA	done	src/content/sources/2015-08-18-politics-done-right-politics-done-right.md	2026-07-12T01:46:00Z
PCAYwyiEbY8	done	src/content/sources/2016-04-25-fort-collins-community-act-john-kiriakou-cia-whistle-blower-part-1.md	2026-07-12T01:46:23Z
KIU21Gq6xUw	done	src/content/sources/2017-08-29-kgnu-community-radio-kgnu-community-radio.md	2026-07-12T01:46:31Z
wSDydqdERPQ	done	src/content/sources/2026-05-07-unfiltered-with-s-a-m-unfiltered-with-s-a-m.md	2026-07-12T01:46:44Z
dOzonepgGBk	done	src/content/sources/2025-10-27-consortium-news-duggan-extradition-john-kiriakou-senator-davi.md	2026-07-12T01:46:55Z
okR1rm1B_qY	done	src/content/sources/2015-05-09-awakeradio1-awakeradio1.md	2026-07-12T01:47:03Z
tfezVxYzOGE	done	src/content/sources/2021-10-13-sharon-kyle-la-progressive-interview-with-john-kiriakou.md	2026-07-12T01:47:11Z
aMBuTzzYChY	done	src/content/sources/2023-10-08-scheerpost-scheerpost.md	2026-07-12T01:47:19Z
E6hUaGpckB0	done	src/content/sources/2025-03-26-truthovercomfort-truthovercomfort.md	2026-07-12T01:47:28Z
d9P8F7quHFI	done	src/content/sources/2025-11-03-hispaunidad-hispaunidad.md	2026-07-12T01:47:39Z
iJf88y5NwJw	done	src/content/sources/2013-02-07-government-accountability-full-video-kiriakou-portrait-unveiling-busboy.md	2026-07-12T01:47:47Z
06-usYETsbo	done	src/content/sources/2022-09-13-hr-news-channel-hr-news-channel.md	2026-07-12T01:47:55Z
0wyH1-MSOaw	done	src/content/sources/2022-04-01-addy-adds-official-publi-addy-adds-official-publi.md	2026-07-12T01:48:00Z
hCaPEPF_Cmc	done	src/content/sources/2019-07-22-free-martyg-john-kiriakou-dana-gottesfeld-conversation.md	2026-07-12T01:48:12Z
hxXDuXs434o	done	src/content/sources/2024-06-13-hr-news-channel-hr-news-channel.md	2026-07-12T01:48:18Z
zFxVeUe2CVo	done	src/content/sources/2017-03-04-allen-richie-allen-richie.md	2026-07-12T01:48:24Z
QgJLnojqKY8	done	src/content/sources/2019-05-01-potkaars-podcast-potkaars-podcast.md	2026-07-12T01:48:35Z
AkSQ1O2wFsM	done	src/content/sources/2018-10-22-unity4j-john-kiriakou-and-lee-stranahan-discuss.md	2026-07-12T01:48:47Z
nOKdI6LE7Hg	done	src/content/sources/2025-02-07-american-exception-exceptional-american-failures-john-kiriakou-d.md	2026-07-12T01:49:01Z
LU-tNToDV-Y	done	src/content/sources/2019-08-24-suzi-3d-suzi-3d.md	2026-07-12T01:49:10Z
t87STIG3TpY	done	src/content/sources/2017-09-05-stack-the-legal-odds-in-yo-the-legal-power-hour-with-guest-john-kiriakou.md	2026-07-12T01:49:16Z
178ec0ZUJPQ	done	src/content/sources/2025-12-22-piers-morgan-uncensored-piers-morgan-uncensored.md	2026-07-12T01:50:04Z
MT8DwRsee84	done	src/content/sources/2023-01-20-scheerpost-scheerpost.md	2026-07-12T01:51:01Z
IoD9wBwNH8I	done	src/content/sources/2021-10-12-foreign-correspondents-de-episode-25-mr-mrs-smith-1941-feat-olympia-kir.md	2026-07-12T01:53:31Z
TtFXCGDZKjw	done	src/content/sources/2015-12-16-human-rights-defense-cente-human-rights-defense-cente.md	2026-07-12T01:53:45Z
J-YSYuGX7IE	done	src/content/sources/2018-06-05-stack-the-legal-odds-in-yo-the-legal-power-hour-with-second-time-guest-j.md	2026-07-12T01:53:56Z
